return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date
2021-06-30,2021-04-30,2021-05-21,2021-05-21,JPM_put_atm,JPM   210521P00152500,JPM,put,atm,2.77,152.5,153.80999755859375,162.66000366210938,1.0,1.0,1.0,162.66000366210938,162.66000366210938,1.0,0.0,-1.0,-0.43526938497212325,0.008453535761979488,0.1458939552378867,-0.07499237113071588,0.21333314007520676,21,equity_option,,,,,,,,,,,,
2021-07-30,2021-06-30,2021-07-16,2021-07-16,JPM_put_atm,JPM   210716P00160000,JPM,put,atm,6.56,160.0,155.5399932861328,151.91000366210938,1.0,1.0,1.0,151.91000366210938,151.91000366210938,1.0,8.089996337890625,0.2332311490686929,-0.7370510708639324,0.02695921191159591,0.10305973406489578,-0.1160135977097525,0.2797611880898476,16,equity_option,,,,,,,,,,,,
2021-08-31,2021-07-30,2021-08-20,2021-08-20,JPM_put_atm,JPM   210820P00155000,JPM,put,atm,4.41,155.0,151.77999877929688,154.72000122070312,1.0,1.0,1.0,154.72000122070312,154.72000122070312,1.0,0.279998779296875,-0.9365082133113662,-0.7349509488932547,0.03577874289228776,0.11968136000403785,-0.03888166849584085,0.1352728822350502,21,equity_option,,,,,,,,,,,,
2021-09-30,2021-08-31,2021-09-17,2021-09-17,JPM_put_atm,JPM   210917P00160000,JPM,put,atm,2.7,160.0,159.9499969482422,157.67999267578125,1.0,1.0,1.0,157.67999267578125,157.67999267578125,1.0,2.32000732421875,-0.14073802806712965,-0.4947869619217809,0.12016443270609181,0.1371303804291775,-0.07930351318113704,0.19383446656465533,17,equity_option,,,,,,,,,,,,
2021-10-29,2021-09-30,2021-10-15,2021-10-15,JPM_put_atm,JPM   211015P00162500,JPM,put,atm,3.45,162.5,163.69000244140625,166.61000061035156,1.0,1.0,1.0,166.61000061035156,166.61000061035156,1.0,0.0,-1.0,-0.4793508445959831,0.09629915632686313,0.13091591855552348,-0.09384765799647043,0.21172980719804765,15,equity_option,,,,,,,,,,,,
2021-11-30,2021-10-29,2021-11-19,2021-11-19,JPM_put_atm,JPM   211119P00170000,JPM,put,atm,2.86,170.0,169.88999938964844,160.9199981689453,1.0,1.0,1.0,160.9199981689453,160.9199981689453,1.0,9.080001831054688,2.1748258150540867,-0.4972291397366652,0.10497240961284676,0.1619023291139844,-0.07497920695309901,0.19249100474119188,21,equity_option,,,,,,,,,,,,
2021-12-31,2021-11-30,2021-12-17,2021-12-17,JPM_put_atm,JPM   211217P00160000,JPM,put,atm,4.7,160.0,158.8300018310547,156.75999450683594,1.0,1.0,1.0,156.75999450683594,156.75999450683594,1.0,3.2400054931640625,-0.3106371291140293,-0.5387636014718206,1.4229513342502807e-05,0.13662438404868585,-0.11570092884706185,0.2842207184195519,17,equity_option,,,,,,,,,,,,
2022-01-31,2021-12-31,2022-01-21,2022-01-21,JPM_put_atm,JPM   220121P00160000,JPM,put,atm,4.65,160.0,158.35000610351562,145.0800018310547,1.0,1.0,1.0,145.0800018310547,145.0800018310547,1.0,14.919998168945312,2.2086017567624325,-0.6422101290354812,5.046249694764947e-05,0.1414509111077662,-0.061410271213253154,0.18059177144765853,21,equity_option,,,,,,,,,,,,
2022-02-28,2022-01-31,2022-02-18,2022-02-18,JPM_put_atm,JPM   220218P00145000,JPM,put,atm,2.2,145.0,148.60000610351562,152.13999938964844,1.0,1.0,1.0,152.13999938964844,152.13999938964844,1.0,0.0,-1.0,-0.40694441532131576,0.0,0.12644322670661778,-0.16117677710449607,0.3159679014563561,18,equity_option,,,,,,,,,,,,
2022-04-29,2022-02-28,2022-03-18,2022-03-18,JPM_put_atm,JPM   220318P00140000,JPM,put,atm,3.85,140.0,141.8000030517578,140.10000610351562,1.0,1.0,1.0,140.10000610351562,140.10000610351562,1.0,0.0,-1.0,-0.4326067705123666,9.865529220867981e-07,0.12419474022355682,-0.12687886665596926,0.3628615138888359,18,equity_option,,,,,,,,,,,,
2022-05-31,2022-04-29,2022-05-20,2022-05-20,JPM_put_atm,JPM   220520P00120000,JPM,put,atm,4.0,120.0,119.36000061035156,117.33999633789062,1.0,1.0,1.0,117.33999633789062,117.33999633789062,1.0,2.660003662109375,-0.33499908447265625,-0.5336277969834271,4.259174817741948e-05,0.11395053743489188,-0.0953935182142569,0.3494757704854011,21,equity_option,,,,,,,,,,,,
2022-06-30,2022-05-31,2022-06-17,2022-06-17,JPM_put_atm,JPM   220617P00135000,JPM,put,atm,4.2,135.0,132.22999572753906,113.02999877929688,1.0,1.0,1.0,113.02999877929688,113.02999877929688,1.0,21.970001220703125,4.230952671595982,-0.6861890269926462,0.0,0.10023113415202287,-0.122491403550673,0.2652227139115334,17,equity_option,,,,,,,,,,,,
2022-07-29,2022-06-30,2022-07-15,2022-07-15,JPM_put_atm,JPM   220715P00110000,JPM,put,atm,2.58,110.0,112.61000061035156,112.9499969482422,1.0,1.0,1.0,112.9499969482422,112.9499969482422,1.0,0.0,-1.0,-0.4307396790244019,9.845662468876898e-05,0.08903450063504653,-0.1143964101142898,0.3839492154479027,15,equity_option,,,,,,,,,,,,
2022-08-31,2022-07-29,2022-08-19,2022-08-19,JPM_put_atm,JPM   220819P00115000,JPM,put,atm,2.47,115.0,115.36000061035156,118.62999725341795,1.0,1.0,1.0,118.62999725341795,118.62999725341795,1.0,0.0,-1.0,-0.45009293973788717,0.07095837067578928,0.10949071418797346,-0.06511713496312943,0.25789268130064014,21,equity_option,,,,,,,,,,,,
2022-09-30,2022-08-31,2022-09-16,2022-09-16,JPM_put_atm,JPM   220916P00115000,JPM,put,atm,3.1,115.0,113.7300033569336,117.08000183105467,1.0,1.0,1.0,117.08000183105467,117.08000183105467,1.0,0.0,-1.0,-0.5437405309179074,0.034933895825161265,0.09521199833774724,-0.08167316907696964,0.28239446862936024,16,equity_option,,,,,,,,,,,,
2022-10-31,2022-09-30,2022-10-21,2022-10-21,JPM_put_atm,JPM   221021P00105000,JPM,put,atm,4.75,105.0,104.5,122.2300033569336,1.0,1.0,1.0,122.2300033569336,122.2300033569336,1.0,0.0,-1.0,-0.5303678807422697,0.004090004080372669,0.0993816737256805,-0.074027358611779,0.3255449842333793,21,equity_option,,,,,,,,,,,,
2022-11-30,2022-10-31,2022-11-18,2022-11-18,JPM_put_atm,JPM   221118P00125000,JPM,put,atm,2.6,125.0,125.87999725341797,133.83999633789062,1.0,1.0,1.0,133.83999633789062,133.83999633789062,1.0,0.0,-1.0,-0.4265507935208276,0.002181077049924971,0.11014722468969669,-0.08789295347200188,0.2995721836924553,18,equity_option,,,,,,,,,,,,
2022-12-30,2022-11-30,2022-12-16,2022-12-16,JPM_put_atm,JPM   221216P00135000,JPM,put,atm,1.71,135.0,138.17999267578125,129.2899932861328,1.0,1.0,1.0,129.2899932861328,129.2899932861328,1.0,5.7100067138671875,2.339185212787829,-0.4370692406382039,0.0021319782456875463,0.11405473823248174,-0.14842050477421376,0.2607774884104729,16,equity_option,,,,,,,,,,,,
2023-01-31,2022-12-30,2023-01-20,2023-01-20,JPM_put_atm,JPM   230120P00135000,JPM,put,atm,4.79,135.0,134.10000610351562,135.0800018310547,1.0,1.0,1.0,135.0800018310547,135.0800018310547,1.0,0.0,-1.0,-0.5368994583954357,2.8219360155959454e-07,0.127107537014153,-0.10399580942795073,0.33422324694395067,21,equity_option,,,,,,,,,,,,
2023-02-28,2023-01-31,2023-02-17,2023-02-17,JPM_put_atm,JPM   230217P00140000,JPM,put,atm,2.9,140.0,139.9600067138672,142.24000549316406,1.0,1.0,1.0,142.24000549316406,142.24000549316406,1.0,0.0,-1.0,-0.5268912759907187,0.1368788789543982,0.11880288009000031,-0.10796150723234588,0.24366533714532854,17,equity_option,,,,,,,,,,,,
2023-03-31,2023-02-28,2023-03-17,2023-03-17,JPM_put_atm,JPM   230317P00140000,JPM,put,atm,1.23,140.0,143.35000610351562,125.80999755859376,1.0,1.0,1.0,125.80999755859376,125.80999755859376,1.0,14.190002441406236,10.536587350736777,-0.32958448275810165,0.06539764069352577,0.11522774938184922,-0.08548730662441661,0.23371036847829818,17,equity_option,,,,,,,,,,,,
2023-04-28,2023-03-31,2023-04-21,2023-04-21,JPM_put_atm,JPM   230421P00130000,JPM,put,atm,4.1,130.0,130.30999755859375,140.5399932861328,1.0,1.0,1.0,140.5399932861328,140.5399932861328,1.0,0.0,-1.0,-0.5317210712719093,0.0006789045335387956,0.1233525842718616,-0.07884311410975142,0.27657240337133415,21,equity_option,,,,,,,,,,,,
2023-05-31,2023-04-28,2023-05-19,2023-05-19,JPM_put_atm,JPM   230519P00135000,JPM,put,atm,1.25,135.0,138.24000549316406,139.17999267578125,1.0,1.0,1.0,139.17999267578125,139.17999267578125,1.0,0.0,-1.0,-0.39705381075227947,0.0,0.12791144401396448,-0.09508239973819421,0.2338546088337898,21,equity_option,,,,,,,,,,,,
2023-06-30,2023-05-31,2023-06-16,2023-06-16,JPM_put_atm,JPM   230616P00135000,JPM,put,atm,2.57,135.0,135.7100067138672,143.25999450683594,1.0,1.0,1.0,143.25999450683594,143.25999450683594,1.0,0.0,-1.0,-0.42472904627529273,0.006766066159804512,0.11166121643995462,-0.07098122967117759,0.2209707265019417,16,equity_option,,,,,,,,,,,,
2023-07-31,2023-06-30,2023-07-21,2023-07-21,JPM_put_atm,JPM   230721P00145000,JPM,put,atm,2.67,145.0,145.44000244140625,154.9499969482422,1.0,1.0,1.0,154.9499969482422,154.9499969482422,1.0,0.0,-1.0,-0.5411275252665663,0.03240294705311462,0.13681790270134347,-0.08290783053587747,0.22959176989793778,21,equity_option,,,,,,,,,,,,
2023-08-31,2023-07-31,2023-08-18,2023-08-18,JPM_put_atm,JPM   230818P00160000,JPM,put,atm,3.45,160.0,157.9600067138672,148.97000122070312,1.0,1.0,1.0,148.97000122070312,148.97000122070312,1.0,11.029998779296875,2.197101095448369,-0.6315079888015754,0.0457172775259885,0.1317920460723304,-0.04471547685792654,0.14968380502462386,18,equity_option,,,,,,,,,,,,
2023-09-29,2023-08-31,2023-09-15,2023-09-15,JPM_put_atm,JPM   230915P00145000,JPM,put,atm,1.42,145.0,146.3300018310547,148.80999755859375,1.0,1.0,1.0,148.80999755859375,148.80999755859375,1.0,0.0,-1.0,-0.349482685243441,0.08570103224458188,0.10686158885108078,-0.04302426004269455,0.13667594751119616,15,equity_option,,,,,,,,,,,,
2023-10-31,2023-09-29,2023-10-20,2023-10-20,JPM_put_atm,JPM   231020P00145000,JPM,put,atm,3.5,145.0,145.02000427246094,142.9499969482422,1.0,1.0,1.0,142.9499969482422,142.9499969482422,1.0,2.0500030517578125,-0.4142848423549107,-0.523689121482667,0.003468520189821686,0.13762078934459787,-0.07574531438528265,0.2576065847277642,21,equity_option,,,,,,,,,,,,
2023-11-30,2023-10-31,2023-11-17,2023-11-17,JPM_put_atm,JPM   231117P00135000,JPM,put,atm,1.15,135.0,139.05999755859375,152.82000732421875,1.0,1.0,1.0,152.82000732421875,152.82000732421875,1.0,0.0,-1.0,-0.2620497202683578,0.010009680541686928,0.0972430493916297,-0.06756557505242267,0.22439911710023883,17,equity_option,,,,,,,,,,,,
2023-12-29,2023-11-30,2023-12-15,2023-12-15,JPM_put_atm,JPM   231215P00155000,JPM,put,atm,1.35,155.0,156.0800018310547,165.22999572753906,1.0,1.0,1.0,165.22999572753906,165.22999572753906,1.0,0.0,-1.0,-0.46738994062578787,0.11130410676470934,0.12126436412638741,-0.07323339628319725,0.11870312238931657,15,equity_option,,,,,,,,,,,,
2024-01-31,2023-12-29,2024-01-19,2024-01-19,JPM_put_atm,JPM   240119P00170000,JPM,put,atm,3.35,170.0,170.10000610351562,170.30999755859375,1.0,1.0,1.0,170.30999755859375,170.30999755859375,1.0,0.0,-1.0,-0.5231731566425841,0.007510689683267201,0.16138477337241386,-0.06231759044475815,0.18878843826055525,21,equity_option,,,,,,,,,,,,
2024-02-29,2024-01-31,2024-02-16,2024-02-16,JPM_put_atm,JPM   240216P00175000,JPM,put,atm,2.47,175.0,174.36000061035156,179.02999877929688,1.0,1.0,1.0,179.02999877929688,179.02999877929688,1.0,0.0,-1.0,-0.5141264399641621,0.035334246493753475,0.14515446521561168,-0.06486037007172163,0.1646001650929451,16,equity_option,,,,,,,,,,,,
2024-04-30,2024-02-29,2024-03-15,2024-03-15,JPM_put_atm,JPM   240315P00185000,JPM,put,atm,1.71,185.0,186.05999755859375,190.3000030517578,1.0,1.0,1.0,190.3000030517578,190.3000030517578,1.0,0.0,-1.0,-0.44176255740709924,0.0723451504868512,0.1509384998969055,-0.08537812893005636,0.14062050400972367,15,equity_option,,,,,,,,,,,,
2024-05-31,2024-04-30,2024-05-17,2024-05-17,JPM_put_atm,JPM   240517P00192500,JPM,put,atm,3.0,192.5,191.74000549316406,204.7899932861328,1.0,1.0,1.0,204.7899932861328,204.7899932861328,1.0,0.0,-1.0,-0.5310151688086606,0.0623328789497406,0.16450569031171486,-0.052910170315268346,0.13175031818151473,17,equity_option,,,,,,,,,,,,
2024-06-28,2024-05-31,2024-06-21,2024-06-21,JPM_put_atm,JPM   240621P00197500,JPM,put,atm,1.7,197.5,202.6300048828125,196.3000030517578,1.0,1.0,1.0,196.3000030517578,196.3000030517578,1.0,1.1999969482421875,-0.2941194422104779,-0.3219515511168861,0.08205368539103494,0.1757992077112788,-0.10009667873565009,0.2106486005663872,21,equity_option,,,,,,,,,,,,
2024-07-31,2024-06-28,2024-07-19,2024-07-19,JPM_put_atm,JPM   240719P00205000,JPM,put,atm,6.35,205.0,202.25999450683594,209.77999877929688,1.0,1.0,1.0,209.77999877929688,209.77999877929688,1.0,0.0,-1.0,-0.6175011626823553,0.06242813539831804,0.1779186004561878,-0.13451571023697184,0.2800961594939233,21,equity_option,,,,,,,,,,,,
2024-08-30,2024-07-31,2024-08-16,2024-08-16,JPM_put_atm,JPM   240816P00210000,JPM,put,atm,2.1,210.0,212.8000030517578,213.97000122070312,1.0,1.0,1.0,213.97000122070312,213.97000122070312,1.0,0.0,-1.0,-0.3395002836475811,0.033190810123101364,0.16082629334223275,-0.08332488179943587,0.18181841050386424,16,equity_option,,,,,,,,,,,,
2024-09-30,2024-08-30,2024-09-20,2024-09-20,JPM_put_atm,JPM   240920P00220000,JPM,put,atm,1.75,220.0,224.8000030517578,211.08999633789065,1.0,1.0,1.0,211.08999633789065,211.08999633789065,1.0,8.910003662109347,4.091430664062484,-0.3072954729302942,0.06348911556541945,0.17821647682736289,-0.07867236390333154,0.16542388480901715,21,equity_option,,,,,,,,,,,,
2024-10-31,2024-09-30,2024-10-18,2024-10-18,JPM_put_atm,JPM   241018P00210000,JPM,put,atm,5.0,210.0,210.86000061035156,225.3699951171875,1.0,1.0,1.0,225.3699951171875,225.3699951171875,1.0,0.0,-1.0,-0.5334348994496445,0.06092334064318147,0.18330582960518416,-0.14645717592794227,0.2396516406416893,18,equity_option,,,,,,,,,,,,
2024-11-29,2024-10-31,2024-11-15,2024-11-15,JPM_put_atm,JPM   241115P00222500,JPM,put,atm,5.05,222.5,221.9199981689453,245.30999755859375,1.0,1.0,1.0,245.30999755859375,245.30999755859375,1.0,0.0,-1.0,-0.5057782055295669,0.041640988141101835,0.17876856756074036,-0.12229792893329972,0.22207339037656784,15,equity_option,,,,,,,,,,,,
2024-12-31,2024-11-29,2024-12-20,2024-12-20,JPM_put_atm,JPM   241220P00247500,JPM,put,atm,2.89,247.5,249.72000122070312,237.6000061035156,1.0,1.0,1.0,237.6000061035156,237.6000061035156,1.0,9.899993896484403,2.4256034243890667,-0.39893109719195646,0.03363904950975502,0.2333714720924988,-0.09440780182960218,0.18754868644475936,21,equity_option,,,,,,,,,,,,
2025-01-31,2024-12-31,2025-01-17,2025-01-17,JPM_put_atm,JPM   250117P00235000,JPM,put,atm,3.79,235.0,239.7100067138672,259.1600036621094,1.0,1.0,1.0,259.1600036621094,259.1600036621094,1.0,0.0,-1.0,-0.3769143656399772,0.07788654276156001,0.19463500490356037,-0.13815125769400805,0.260984908425808,17,equity_option,,,,,,,,,,,,
2025-02-28,2025-01-31,2025-02-21,2025-02-21,JPM_put_atm,JPM   250221P00265000,JPM,put,atm,3.51,265.0,267.29998779296875,264.239990234375,1.0,1.0,1.0,264.239990234375,264.239990234375,1.0,0.760009765625,-0.7834730012464387,-0.38393834383897263,0.05288746630956507,0.24909249289075264,-0.08472574558060186,0.1585516067147255,21,equity_option,,,,,,,,,,,,
2025-04-30,2025-02-28,2025-03-21,2025-03-21,JPM_put_atm,JPM   250321P00265000,JPM,put,atm,7.8,265.0,264.6499938964844,241.6300048828125,1.0,1.0,1.0,241.6300048828125,241.6300048828125,1.0,23.3699951171875,1.9961532201522436,-0.5428337619837991,0.05616947081743739,0.2480286833697213,-0.22741512289311316,0.2862293547749519,21,equity_option,,,,,,,,,,,,
2025-05-30,2025-04-30,2025-05-16,2025-05-16,JPM_put_atm,JPM   250516P00240000,JPM,put,atm,4.61,240.0,244.6199951171875,267.55999755859375,1.0,1.0,1.0,267.55999755859375,267.55999755859375,1.0,0.0,-1.0,-0.42679526434578147,0.0547891995449448,0.19330869727600286,-0.2690167846487981,0.3218769877552986,16,equity_option,,,,,,,,,,,,
2025-06-30,2025-05-30,2025-06-20,2025-06-20,JPM_put_atm,JPM   250620P00260000,JPM,put,atm,3.69,260.0,264.0,275.0,1.0,1.0,1.0,275.0,275.0,1.0,0.0,-1.0,-0.35746347497781733,0.04857629031219697,0.23050589530058047,-0.11051680619543003,0.21711795932054523,21,equity_option,,,,,,,,,,,,
2025-07-31,2025-06-30,2025-07-18,2025-07-18,JPM_put_atm,JPM   250718P00295000,JPM,put,atm,9.2,295.0,289.9100036621094,291.2699890136719,1.0,1.0,1.0,291.2699890136719,291.2699890136719,1.0,3.730010986328125,-0.5945640232252039,-0.6428554544780414,0.015811735691902938,0.2416366920491499,-0.13902917978510132,0.23005906096696857,18,equity_option,,,,,,,,,,,,
2025-08-29,2025-07-31,2025-08-15,2025-08-15,JPM_put_atm,JPM   250815P00295000,JPM,put,atm,4.3,295.0,296.239990234375,290.489990234375,1.0,1.0,1.0,290.489990234375,290.489990234375,1.0,4.510009765625,0.048839480377907085,-0.4124485581645342,0.040586174781665874,0.2349437317482822,-0.09516564279256512,0.1354826863884926,15,equity_option,,,,,,,,,,,,
2025-09-30,2025-08-29,2025-09-19,2025-09-19,JPM_put_atm,JPM   250919P00300000,JPM,put,atm,5.7,300.0,301.4200134277344,314.7799987792969,1.0,1.0,1.0,314.7799987792969,314.7799987792969,1.0,0.0,-1.0,-0.4281014954192662,0.007969855383766988,0.28430143367009036,-0.12319524332229825,0.19914155799150465,21,equity_option,,,,,,,,,,,,
2025-10-31,2025-09-30,2025-10-17,2025-10-17,JPM_put_atm,JPM   251017P00310000,JPM,put,atm,8.25,310.0,315.42999267578125,297.55999755859375,1.0,1.0,1.0,297.55999755859375,297.55999755859375,1.0,12.44000244140625,0.5078790838068181,-0.4174061738224603,0.009955153385406203,0.26543142206001885,-0.22452449376115347,0.29985828026533135,17,equity_option,,,,,,,,,,,,
2025-11-28,2025-10-31,2025-11-21,2025-11-21,JPM_put_atm,JPM   251121P00310000,JPM,put,atm,5.6,310.0,311.1199951171875,298.0199890136719,1.0,1.0,1.0,298.0199890136719,298.0199890136719,1.0,11.980010986328125,1.1392876761300226,-0.44084287547421475,0.02128888673139453,0.29437425436378034,-0.15010914814903042,0.2307218513607979,21,equity_option,,,,,,,,,,,,
2025-12-31,2025-11-28,2025-12-19,2025-12-19,JPM_put_atm,JPM   251219P00310000,JPM,put,atm,5.35,310.0,313.0799865722656,317.2099914550781,1.0,1.0,1.0,317.2099914550781,317.2099914550781,1.0,0.0,-1.0,-0.46156219574221413,0.0,0.29797845823086605,-0.2169882197061872,0.26137709914445884,21,equity_option,,,,,,,,,,,,
2026-01-30,2025-12-31,2026-01-16,2026-01-16,JPM_put_atm,JPM   260116P00320000,JPM,put,atm,6.02,320.0,322.2200012207031,312.4700012207031,1.0,1.0,1.0,312.4700012207031,312.4700012207031,1.0,7.529998779296875,0.25083036200944786,-0.45788469608934734,0.03660561533607164,0.26564990983853587,-0.20875275092608625,0.2636217651724816,16,equity_option,,,,,,,,,,,,
2026-02-27,2026-01-30,2026-02-20,2026-02-20,JPM_put_atm,JPM   260220P00305000,JPM,put,atm,7.0,305.0,305.8900146484375,310.7900085449219,1.0,1.0,1.0,310.7900085449219,310.7900085449219,1.0,0.0,-1.0,-0.4483675225662926,0.030451858317585633,0.2895689955802579,-0.1308885781575162,0.20516985119581224,21,equity_option,,,,,,,,,,,,
2026-03-31,2026-02-27,2026-03-20,2026-03-20,JPM_put_atm,JPM   260320P00305000,JPM,put,atm,11.5,305.0,300.29998779296875,286.55999755859375,1.0,1.0,1.0,286.55999755859375,286.55999755859375,1.0,18.44000244140625,0.603478473165761,-0.5914388581048751,0.06078000180697728,0.27385896692562384,-0.1562209739898428,0.24470958963632589,21,equity_option,,,,,,,,,,,,
2026-04-30,2026-03-31,2026-04-17,2026-04-17,JPM_put_atm,JPM   260417P00290000,JPM,put,atm,7.95,290.0,294.1600036621094,310.2900085449219,1.0,1.0,1.0,310.2900085449219,310.2900085449219,1.0,0.0,-1.0,-0.480692775170074,0.0,0.24841528676112523,-0.42924266207973716,0.42797709387540817,17,equity_option,,,,,,,,,,,,
2015-02-27,2015-01-30,2015-02-20,2015-02-20,JPM_put_put_near,JPM   150220P00052000,JPM,put,put_near,0.45,52.0,54.380001068115234,59.79999923706055,1.0,1.0,1.0,59.79999923706055,59.79999923706055,1.0,0.0,-1.0,-0.21027667034421232,0.2551092622449864,0.03709170360433258,-0.01953279112444739,0.23897096921205524,21,equity_option,,,,,,,,,,,,
2015-04-30,2015-03-31,2015-04-17,2015-04-17,JPM_put_put_near,JPM   150417P00058000,JPM,put,put_near,0.43,58.0,60.58000183105469,62.84000015258789,1.0,1.0,1.0,62.84000015258789,62.84000015258789,1.0,0.0,-1.0,-0.24517686474714556,0.03695098198902526,0.041435306303399415,-0.11465538784348367,0.24625212699174884,17,equity_option,,,,,,,,,,,,
2015-07-31,2015-06-30,2015-07-17,2015-07-17,JPM_put_put_near,JPM   150717P00065000,JPM,put,put_near,0.6,65.0,67.76000213623047,69.20999908447266,1.0,1.0,1.0,69.20999908447266,69.20999908447266,1.0,0.0,-1.0,-0.24293082528326304,0.04944609159392767,0.046403883256482995,-0.12383062295776975,0.23310479739904405,17,equity_option,,,,,,,,,,,,
2015-08-31,2015-07-31,2015-08-21,2015-08-21,JPM_put_put_near,JPM   150821P00066000,JPM,put,put_near,0.33,66.0,68.52999877929688,63.599998474121094,1.0,1.0,1.0,63.599998474121094,63.599998474121094,1.0,2.4000015258789062,6.272731896602746,-0.17436638935224733,0.019068436533286406,0.04288912311913579,-0.017534736697936565,0.16976063202619554,21,equity_option,,,,,,,,,,,,
2015-09-30,2015-08-31,2015-09-18,2015-09-18,JPM_put_put_near,JPM   150918P00059000,JPM,put,put_near,0.43,59.0,64.0999984741211,60.939998626708984,1.0,1.0,1.0,60.939998626708984,60.939998626708984,1.0,0.0,-1.0,-0.18023598200589777,0.023965347202026636,0.03795256051320808,-0.04302214159137763,0.3804850627779961,18,equity_option,,,,,,,,,,,,
2015-10-30,2015-09-30,2015-10-16,2015-10-16,JPM_put_put_near,JPM   151016P00056000,JPM,put,put_near,0.45,56.0,60.970001220703125,62.43000030517578,1.0,1.0,1.0,62.43000030517578,62.43000030517578,1.0,0.0,-1.0,-0.17560574675738627,0.049737074306648664,0.03338992223909475,-0.042319916314533246,0.37716157425642005,16,equity_option,,,,,,,,,,,,
2015-11-30,2015-10-30,2015-11-20,2015-11-20,JPM_put_put_near,JPM   151120P00062000,JPM,put,put_near,0.39,62.0,64.25,67.54000091552734,1.0,1.0,1.0,67.54000091552734,67.54000091552734,1.0,0.0,-1.0,-0.23505906109284547,0.10195080182302603,0.04921163759787121,-0.02454338825167679,0.20697345167398457,21,equity_option,,,,,,,,,,,,
2016-01-29,2015-12-31,2016-01-15,2016-01-15,JPM_put_put_near,JPM   160115P00064000,JPM,put,put_near,0.56,64.0,66.02999877929688,57.040000915527344,1.0,1.0,1.0,57.040000915527344,57.040000915527344,1.0,6.959999084472656,11.42856979370117,-0.2901213605618314,0.23314495274047278,0.04400724733706389,-0.032916923504840656,0.22796578770875933,15,equity_option,,,,,,,,,,,,
2016-02-29,2016-01-29,2016-02-19,2016-02-19,JPM_put_put_near,JPM   160219P00055000,JPM,put,put_near,0.28,55.0,59.5,57.81999969482422,1.0,1.0,1.0,57.81999969482422,57.81999969482422,1.0,0.0,-1.0,-0.16402885156939284,0.19738608012807016,0.034746671131425155,-0.027653074018710144,0.25264757746458055,21,equity_option,,,,,,,,,,,,
2016-03-31,2016-02-29,2016-03-18,2016-03-18,JPM_put_put_near,JPM   160318P00052000,JPM,put,put_near,0.28,52.0,56.29999923706055,60.47999954223633,1.0,1.0,1.0,60.47999954223633,60.47999954223633,1.0,0.0,-1.0,-0.12539365010363707,0.07466824802254873,0.024992103457258663,-0.022798553247846576,0.33242918301820756,18,equity_option,,,,,,,,,,,,
2016-04-29,2016-03-31,2016-04-15,2016-04-15,JPM_put_put_near,JPM   160415P00057000,JPM,put,put_near,0.42,57.0,59.220001220703125,61.869998931884766,1.0,1.0,1.0,61.869998931884766,61.869998931884766,1.0,0.0,-1.0,-0.24663333008004848,0.033888439150358655,0.03810550911999587,-0.028814581759597224,0.2235181780695915,15,equity_option,,,,,,,,,,,,
2016-05-31,2016-04-29,2016-05-20,2016-05-20,JPM_put_put_near,JPM   160520P00061000,JPM,put,put_near,0.59,61.0,63.20000076293945,63.5099983215332,1.0,1.0,1.0,63.5099983215332,63.5099983215332,1.0,0.0,-1.0,-0.25126947035439684,0.0,0.048520040265640295,-0.02872486254807871,0.24406468027830125,21,equity_option,,,,,,,,,,,,
2016-06-30,2016-05-31,2016-06-17,2016-06-17,JPM_put_put_near,JPM   160617P00063000,JPM,put,put_near,0.3,63.0,65.2699966430664,62.279998779296875,1.0,1.0,1.0,62.279998779296875,62.279998779296875,1.0,0.720001220703125,1.400004069010417,-0.18817622769432493,0.06890937270728287,0.036715786021374514,-0.02082155371722383,0.19072078219652175,17,equity_option,,,,,,,,,,,,
2016-07-29,2016-06-30,2016-07-15,2016-07-15,JPM_put_put_near,JPM   160715P00059000,JPM,put,put_near,0.42,59.0,62.13999938964844,64.18000030517578,1.0,1.0,1.0,64.18000030517578,64.18000030517578,1.0,0.0,-1.0,-0.2711467112367989,0.0704778025972921,0.04246054527325069,-0.15720977158900445,0.3041008540272713,15,equity_option,,,,,,,,,,,,
2016-09-30,2016-08-31,2016-09-16,2016-09-16,JPM_put_put_near,JPM   160916P00065000,JPM,put,put_near,0.34,65.0,67.5,65.81999969482422,1.0,1.0,1.0,65.81999969482422,65.81999969482422,1.0,0.0,-1.0,-0.17695692627655332,5.8843729652627725e-05,0.03679800286546302,-0.02317008614865168,0.19897228418588636,16,equity_option,,,,,,,,,,,,
2016-10-31,2016-09-30,2016-10-21,2016-10-21,JPM_put_put_near,JPM   161021P00064000,JPM,put,put_near,0.57,64.0,66.58999633789062,68.48999786376953,1.0,1.0,1.0,68.48999786376953,68.48999786376953,1.0,0.0,-1.0,-0.30057100013447013,0.23974645964020228,0.0556627727543666,-0.03609958213689535,0.26597967776060105,21,equity_option,,,,,,,,,,,,
